F_Lift,F_Drag,Windspeed,Angle,Cl,Cd
2.24,5.92,15.64,70,0.9,2.378
2.24,5.92,15.74,70,0.888,2.348
2.24,5.92,15.8,70,0.882,2.33
2.24,5.93,15.8,70,0.882,2.334
2.25,5.95,15.85,70,0.88,2.327
2.25,5.95,15.8,70,0.886,2.342
2.25,5.97,15.8,70,0.886,2.35
2.26,6,15.74,70,0.896,2.38
2.26,6,15.64,70,0.908,2.41
2.28,6.01,15.74,70,0.904,2.384
2.28,6.03,15.8,70,0.897,2.373
2.27,5.98,15.91,70,0.881,2.321
2.25,5.98,15.8,70,0.886,2.354
2.25,5.93,15.74,70,0.892,2.352
2.25,5.93,15.8,70,0.886,2.334
2.25,5.95,15.69,70,0.898,2.375
2.24,5.95,15.8,70,0.882,2.342
2.22,5.9,15.91,70,0.862,2.29
2.22,5.85,15.85,70,0.868,2.288
1.58,5.01,14.07,70,0.791,2.508
1.58,5,14.07,70,0.791,2.503
1.58,4.99,14.01,70,0.798,2.519
1.59,5.02,13.95,70,0.81,2.556
1.59,5.02,13.95,70,0.81,2.556
1.59,5.04,14.07,70,0.796,2.523
1.59,5.05,14.07,70,0.796,2.528
1.6,5.01,14.07,70,0.801,2.508
1.59,5.01,14.01,70,0.803,2.529
1.58,4.99,14.13,70,0.784,2.477
1.58,5.03,14.01,70,0.798,2.539
1.6,5.06,13.95,70,0.815,2.577
1.59,5.06,14.07,70,0.796,2.533
1.56,4.95,14.19,70,0.768,2.436
1.56,4.96,14.07,70,0.781,2.483
1.57,4.98,13.95,70,0.799,2.536
1.59,4.98,13.95,70,0.81,2.536
1.58,4.99,14.07,70,0.791,2.498
1.58,4.98,14.19,70,0.778,2.451
1.58,5,14.01,70,0.798,2.524
1.18,5.31,14.31,75,0.571,2.57
1.18,5.31,14.19,75,0.581,2.613
1.18,5.37,14.13,75,0.586,2.665
1.2,5.36,14.13,75,0.596,2.66
1.19,5.36,14.19,75,0.586,2.638
1.19,5.37,14.31,75,0.576,2.599
1.19,5.39,14.25,75,0.581,2.63
1.19,5.37,14.19,75,0.586,2.643
1.2,5.37,14.07,75,0.601,2.688
1.19,5.43,14.19,75,0.586,2.672
1.19,5.35,14.19,75,0.586,2.633
1.18,5.33,14.25,75,0.576,2.601
1.18,5.33,14.25,75,0.576,2.601
1.18,5.32,14.25,75,0.576,2.596
1.18,5.32,14.31,75,0.571,2.574
1.17,5.33,14.31,75,0.566,2.579
1.18,5.33,14.19,75,0.581,2.623
1.18,5.37,14.07,75,0.591,2.688
1.18,5.34,14.25,75,0.576,2.606
1.17,5.3,14.43,75,0.557,2.522
1.75,6.41,15.85,75.5,0.684,2.507
1.74,6.39,16.01,75.5,0.667,2.449
1.73,6.49,15.85,75.5,0.677,2.538
1.76,6.49,15.74,75.5,0.698,2.574
1.75,6.49,15.91,75.5,0.679,2.519
1.75,6.47,15.91,75.5,0.679,2.511
1.76,6.47,15.96,75.5,0.679,2.496
1.76,6.47,16.01,75.5,0.675,2.48
1.76,6.45,15.96,75.5,0.679,2.488
1.75,6.42,15.91,75.5,0.679,2.492
1.74,6.44,15.8,75.5,0.685,2.535
1.75,6.44,15.85,75.5,0.684,2.519
1.75,6.35,15.91,75.5,0.679,2.465
1.73,6.39,15.85,75.5,0.677,2.499
1.74,6.39,15.96,75.5,0.671,2.465
1.74,6.39,16.01,75.5,0.667,2.449
1.74,6.38,15.91,75.5,0.675,2.477
1.75,6.45,15.85,75.5,0.684,2.523
1.74,6.43,15.96,75.5,0.671,2.48
1.74,6.43,15.96,75.5,0.671,2.48
1.23,6.67,15.96,80,0.474,2.573
1.23,6.59,15.91,80,0.477,2.558
1.23,6.51,15.96,80,0.474,2.511
1.23,6.48,16.01,80,0.471,2.484
1.23,6.48,16.01,80,0.471,2.484
1.23,6.52,16.06,80,0.469,2.484
1.24,6.56,16.01,80,0.475,2.515
1.25,6.55,15.91,80,0.485,2.542
1.25,6.55,15.8,80,0.492,2.578
1.25,6.6,15.85,80,0.489,2.581
1.25,6.68,15.85,80,0.489,2.613
1.27,6.69,15.85,80,0.497,2.617
1.27,6.69,16.01,80,0.487,2.564
1.27,6.7,16.01,80,0.487,2.568
1.27,6.68,16.06,80,0.484,2.545
1.26,6.65,16.06,80,0.48,2.533
1.26,6.65,16.12,80,0.476,2.514
1.26,6.67,16.12,80,0.476,2.522
1.26,6.66,15.91,80,0.489,2.585
1.26,6.64,15.8,80,0.496,2.613
0.7,5.48,14.07,80.1,0.35,2.743
0.7,5.47,14.13,80.1,0.347,2.715
0.7,5.51,14.07,80.1,0.35,2.758
0.7,5.5,14.13,80.1,0.347,2.73
0.7,5.5,14.25,80.1,0.342,2.684
0.7,5.49,14.13,80.1,0.347,2.725
0.7,5.5,14.19,80.1,0.344,2.707
0.7,5.48,14.25,80.1,0.342,2.674
0.7,5.48,14.25,80.1,0.342,2.674
0.7,5.44,14.25,80.1,0.342,2.655
0.69,5.44,14.25,80.1,0.337,2.655
0.69,5.48,14.13,80.1,0.342,2.72
0.7,5.48,14.07,80.1,0.35,2.743
0.7,5.45,14.13,80.1,0.347,2.705
0.69,5.44,14.19,80.1,0.34,2.677
0.69,5.46,14.19,80.1,0.34,2.687
0.7,5.46,14.07,80.1,0.35,2.733
0.7,5.48,13.95,80.1,0.356,2.791
0.7,5.5,14.01,80.1,0.353,2.777
0.7,5.52,14.31,80.1,0.339,2.671
0.21,5.52,14.13,85.1,0.104,2.74
0.2,5.53,14.19,85.1,0.098,2.722
0.2,5.56,14.19,85.1,0.098,2.736
0.2,5.56,14.31,85.1,0.097,2.691
0.2,5.55,14.19,85.1,0.098,2.731
0.2,5.54,14.19,85.1,0.098,2.726
0.2,5.51,14.19,85.1,0.098,2.712
0.21,5.51,14.19,85.1,0.103,2.712
0.21,5.54,14.01,85.1,0.106,2.797
0.2,5.49,14.13,85.1,0.099,2.725
0.2,5.5,14.13,85.1,0.099,2.73
0.2,5.5,14.07,85.1,0.1,2.753
0.2,5.5,14.07,85.1,0.1,2.753
0.21,5.48,14.13,85.1,0.104,2.72
0.2,5.51,14.13,85.1,0.099,2.735
0.2,5.51,14.07,85.1,0.1,2.758
0.2,5.51,14.13,85.1,0.099,2.735
0.2,5.51,14.31,85.1,0.097,2.666
0.2,5.52,14.25,85.1,0.098,2.694
0.2,5.52,14.19,85.1,0.098,2.717
0.64,6.68,15.85,85.3,0.25,2.613
0.63,6.67,16.01,85.3,0.241,2.557
0.64,6.66,16.01,85.3,0.245,2.553
0.64,6.66,15.96,85.3,0.247,2.569
0.64,6.66,16.01,85.3,0.245,2.553
0.64,6.69,16.01,85.3,0.245,2.564
0.64,6.71,16.06,85.3,0.244,2.556
0.64,6.71,16.01,85.3,0.245,2.572
0.64,6.71,15.91,85.3,0.248,2.605
0.64,6.66,15.91,85.3,0.248,2.585
0.63,6.7,15.91,85.3,0.245,2.601
0.64,6.7,15.96,85.3,0.247,2.584
0.64,6.7,16.06,85.3,0.244,2.552
0.64,6.68,16.12,85.3,0.242,2.526
0.64,6.7,16.01,85.3,0.245,2.568
0.64,6.7,16.01,85.3,0.245,2.568
0.64,6.65,15.96,85.3,0.247,2.565
0.64,6.64,16.01,85.3,0.245,2.545
0.63,6.62,16.06,85.3,0.24,2.522
0.63,6.62,15.85,85.3,0.246,2.589
-0.19,5.41,14.37,89.9,-0.091,2.596
-0.22,5.43,14.43,89.9,-0.105,2.584
-0.24,5.43,14.31,89.9,-0.116,2.628
-0.24,5.44,14.31,89.9,-0.116,2.633
-0.24,5.41,14.19,89.9,-0.118,2.662
-0.26,5.44,14.19,89.9,-0.128,2.677
-0.26,5.44,14.19,89.9,-0.128,2.677
-0.26,5.41,14.19,89.9,-0.128,2.662
-0.26,5.42,14.25,89.9,-0.127,2.645
-0.26,5.45,14.31,89.9,-0.126,2.637
-0.27,5.45,14.25,89.9,-0.132,2.66
-0.27,5.46,14.25,89.9,-0.132,2.665
-0.26,5.44,14.37,89.9,-0.125,2.611
-0.27,5.44,14.43,89.9,-0.128,2.589
-0.27,5.44,14.37,89.9,-0.13,2.611
-0.27,5.4,14.37,89.9,-0.13,2.591
-0.27,5.4,14.31,89.9,-0.131,2.613
-0.27,5.41,14.37,89.9,-0.13,2.596
-0.26,5.41,14.37,89.9,-0.125,2.596
-0.26,5.38,14.37,89.9,-0.125,2.582
0.08,6.6,16.06,90,0.03,2.514
0.09,6.65,15.96,90,0.035,2.565
0.09,6.66,16.12,90,0.034,2.518
0.08,6.7,16.12,90,0.03,2.533
0.08,6.7,16.06,90,0.03,2.552
0.08,6.67,16.01,90,0.031,2.557
0.08,6.69,15.8,90,0.031,2.633
0.09,6.67,15.96,90,0.035,2.573
0.09,6.67,15.91,90,0.035,2.589
0.08,6.68,15.91,90,0.031,2.593
0.08,6.68,15.96,90,0.031,2.577
0.08,6.68,16.01,90,0.031,2.561
0.08,6.68,16.12,90,0.03,2.526
0.08,6.74,16.06,90,0.03,2.568
0.08,6.74,16.06,90,0.03,2.568
0.08,6.71,16.12,90,0.03,2.537
0.08,6.71,16.01,90,0.031,2.572
0.07,6.74,16.01,90,0.027,2.584
0.07,6.72,16.06,90,0.027,2.56
0.08,6.7,15.96,90,0.031,2.584
-0.72,5.03,14.07,95,-0.36,2.518
-0.71,5.04,14.31,95,-0.344,2.439
-0.71,5.04,14.19,95,-0.349,2.48
-0.71,5.06,14.07,95,-0.355,2.533
-0.71,5.06,14.13,95,-0.352,2.511
-0.72,5.01,14.25,95,-0.351,2.445
-0.72,5.07,14.13,95,-0.357,2.516
-0.72,5.07,14.19,95,-0.354,2.495
-0.72,5.07,14.13,95,-0.357,2.516
-0.71,5.02,14.13,95,-0.352,2.492
-0.71,5.06,14.13,95,-0.352,2.511
-0.72,5.04,14.13,95,-0.357,2.502
-0.72,5.04,14.13,95,-0.357,2.502
-0.72,5.04,14.01,95,-0.364,2.545
-0.72,5.03,14.01,95,-0.364,2.539
-0.72,5.03,14.07,95,-0.36,2.518
-0.72,5.03,14.07,95,-0.36,2.518
-0.72,5.05,13.95,95,-0.367,2.572
-0.72,5.05,13.95,95,-0.367,2.572
-0.72,5.07,13.95,95,-0.367,2.582
-0.51,6.54,15.96,95.1,-0.197,2.523
-0.5,6.55,16.06,95.1,-0.19,2.495
-0.5,6.55,16.12,95.1,-0.189,2.477
-0.5,6.55,16.01,95.1,-0.192,2.511
-0.51,6.57,16.01,95.1,-0.195,2.518
-0.51,6.52,16.01,95.1,-0.195,2.499
-0.51,6.52,16.06,95.1,-0.194,2.484
-0.51,6.52,16.06,95.1,-0.194,2.484
-0.51,6.54,16.06,95.1,-0.194,2.491
-0.51,6.55,15.96,95.1,-0.197,2.527
-0.51,6.55,15.91,95.1,-0.198,2.542
-0.51,6.54,15.96,95.1,-0.197,2.523
-0.51,6.52,16.01,95.1,-0.195,2.499
-0.51,6.59,15.85,95.1,-0.199,2.577
-0.51,6.59,15.8,95.1,-0.201,2.594
-0.51,6.57,15.96,95.1,-0.197,2.534
-0.51,6.54,16.01,95.1,-0.195,2.507
-0.51,6.54,15.91,95.1,-0.198,2.539
-0.51,6.54,15.96,95.1,-0.197,2.523
-0.51,6.56,16.06,95.1,-0.194,2.499
-1.13,4.81,14.13,100,-0.561,2.387
-1.13,4.79,14.13,100,-0.561,2.377
-1.13,4.79,14.13,100,-0.561,2.377
-1.14,4.79,14.01,100,-0.576,2.418
-1.13,4.82,14.19,100,-0.556,2.372
-1.13,4.8,14.25,100,-0.551,2.342
-1.14,4.82,14.13,100,-0.566,2.392
-1.14,4.82,14.13,100,-0.566,2.392
-1.13,4.81,14.07,100,-0.566,2.408
-1.13,4.83,14.01,100,-0.571,2.439
-1.14,4.83,14.07,100,-0.571,2.418
-1.13,4.83,14.19,100,-0.556,2.377
-1.13,4.83,14.13,100,-0.561,2.397
-1.13,4.8,14.19,100,-0.556,2.362
-1.14,4.84,14.19,100,-0.561,2.382
-1.14,4.84,14.19,100,-0.561,2.382
-1.14,4.85,14.31,100,-0.552,2.347
-1.14,4.83,14.25,100,-0.556,2.357
-1.13,4.81,14.13,100,-0.561,2.387
-1.14,4.81,14.19,100,-0.561,2.367
-1.05,6.13,15.91,100.3,-0.408,2.379
-1.06,6.21,15.96,100.3,-0.409,2.395
-1.06,6.21,15.85,100.3,-0.415,2.429
-1.06,6.18,15.96,100.3,-0.409,2.384
-1.06,6.2,16.01,100.3,-0.406,2.377
-1.06,6.24,15.91,100.3,-0.411,2.422
-1.07,6.24,15.85,100.3,-0.418,2.441
-1.07,6.28,15.96,100.3,-0.413,2.422
-1.07,6.25,15.96,100.3,-0.413,2.411
-1.07,6.23,15.91,100.3,-0.415,2.418
-1.07,6.23,15.91,100.3,-0.415,2.418
-1.07,6.25,15.85,100.3,-0.418,2.444
-1.06,6.21,15.91,100.3,-0.411,2.411
-1.06,6.21,16.06,100.3,-0.404,2.366
-1.06,6.21,16.01,100.3,-0.406,2.38
-1.06,6.21,15.96,100.3,-0.409,2.395
-1.07,6.21,15.96,100.3,-0.413,2.395
-1.06,6.21,15.96,100.3,-0.409,2.395
-1.06,6.21,15.96,100.3,-0.409,2.395
-1.06,6.2,15.91,100.3,-0.411,2.407
-1.48,4.43,14.07,104.9,-0.741,2.218
-1.49,4.43,14.01,104.9,-0.752,2.237
-1.48,4.4,14.13,104.9,-0.735,2.184
-1.48,4.39,14.13,104.9,-0.735,2.179
-1.47,4.38,14.19,104.9,-0.723,2.156
-1.47,4.38,14.25,104.9,-0.717,2.137
-1.47,4.37,14.25,104.9,-0.717,2.133
-1.47,4.44,14.19,104.9,-0.723,2.185
-1.5,4.44,14.07,104.9,-0.751,2.223
-1.49,4.44,14.01,104.9,-0.752,2.242
-1.5,4.46,14.07,104.9,-0.751,2.233
-1.5,4.44,14.01,104.9,-0.757,2.242
-1.5,4.48,14.01,104.9,-0.757,2.262
-1.5,4.48,14.13,104.9,-0.744,2.224
-1.5,4.43,14.25,104.9,-0.732,2.162
-1.48,4.42,14.13,104.9,-0.735,2.194
-1.49,4.46,14.19,104.9,-0.733,2.195
-1.49,4.46,14.13,104.9,-0.74,2.214
-1.49,4.45,14.01,104.9,-0.752,2.247
-1.49,4.43,14.19,104.9,-0.733,2.18
-1.52,5.8,15.96,105.2,-0.586,2.237
-1.52,5.8,15.96,105.2,-0.586,2.237
-1.52,5.76,15.91,105.2,-0.59,2.236
-1.53,5.77,15.96,105.2,-0.59,2.226
-1.5,5.77,16.06,105.2,-0.571,2.198
-1.51,5.73,15.91,105.2,-0.586,2.224
-1.51,5.75,15.96,105.2,-0.582,2.218
-1.5,5.72,15.96,105.2,-0.579,2.206
-1.52,5.72,15.91,105.2,-0.59,2.22
-1.52,5.76,16.01,105.2,-0.583,2.208
-1.52,5.73,15.96,105.2,-0.586,2.21
-1.51,5.76,15.96,105.2,-0.582,2.222
-1.52,5.76,15.96,105.2,-0.586,2.222
-1.52,5.8,15.91,105.2,-0.59,2.251
-1.52,5.8,15.85,105.2,-0.594,2.268
-1.53,5.75,15.85,105.2,-0.598,2.249
-1.52,5.75,15.96,105.2,-0.586,2.218
-1.52,5.8,15.85,105.2,-0.594,2.268
-1.52,5.77,15.85,105.2,-0.594,2.257
-1.52,5.79,15.8,105.2,-0.598,2.279
-1.95,5.47,16.12,110,-0.737,2.068
-1.94,5.46,15.96,110,-0.748,2.106
-1.95,5.49,16.06,110,-0.743,2.091
-1.96,5.51,16.06,110,-0.747,2.099
-1.97,5.51,16.17,110,-0.74,2.071
-1.97,5.53,16.06,110,-0.75,2.107
-1.97,5.52,16.06,110,-0.75,2.103
-1.98,5.54,16.01,110,-0.759,2.124
-1.97,5.54,16.12,110,-0.745,2.095
-1.97,5.52,16.17,110,-0.74,2.074
-1.97,5.49,16.22,110,-0.736,2.05
-1.95,5.47,16.22,110,-0.728,2.043
-1.94,5.47,16.01,110,-0.744,2.097
-1.94,5.44,15.91,110,-0.753,2.112
-1.94,5.42,15.69,110,-0.774,2.163
-1.94,5.41,15.91,110,-0.753,2.1
-1.95,5.41,16.06,110,-0.743,2.061
-1.95,5.46,16.12,110,-0.737,2.065
-1.95,5.44,16.12,110,-0.737,2.057
-1.93,5.37,16.12,110,-0.73,2.031
-1.78,4,14.25,110.1,-0.869,1.952
-1.79,4.01,14.25,110.1,-0.874,1.957
-1.79,4.02,14.13,110.1,-0.888,1.995
-1.78,3.99,14.19,110.1,-0.876,1.964
-1.77,3.99,14.19,110.1,-0.871,1.964
-1.77,3.99,14.13,110.1,-0.879,1.98
-1.77,3.99,14.25,110.1,-0.864,1.947
-1.79,4.05,14.19,110.1,-0.881,1.993
-1.78,4.05,14.19,110.1,-0.876,1.993
-1.79,4.05,14.25,110.1,-0.874,1.976
-1.79,4.04,14.37,110.1,-0.859,1.939
-1.79,4.02,14.55,110.1,-0.838,1.882
-1.77,4.02,14.43,110.1,-0.842,1.913
-1.79,4.04,14.25,110.1,-0.874,1.972
-1.79,4.09,14.19,110.1,-0.881,2.013
-1.79,4.09,14.37,110.1,-0.859,1.963
-1.82,4.09,14.13,110.1,-0.903,2.03
-1.82,4.1,14.13,110.1,-0.903,2.035
-1.82,4.07,14.19,110.1,-0.896,2.003
-1.8,4.06,14.19,110.1,-0.886,1.998
-2.25,4.88,16.17,115,-0.846,1.834
-2.26,4.89,15.91,115,-0.877,1.898
-2.23,4.89,15.96,115,-0.86,1.886
-2.23,4.86,16.06,115,-0.85,1.851
-2.23,4.91,16.06,115,-0.85,1.87
-2.24,4.87,16.06,115,-0.853,1.855
-2.23,4.87,16.06,115,-0.85,1.855
-2.23,4.85,15.85,115,-0.872,1.897
-2.25,4.88,15.96,115,-0.868,1.882
-2.23,4.85,15.91,115,-0.866,1.883
-2.26,4.85,15.96,115,-0.872,1.871
-2.26,4.93,15.91,115,-0.877,1.914
-2.27,4.93,15.91,115,-0.881,1.914
-2.27,4.94,15.91,115,-0.881,1.918
-2.27,4.91,15.96,115,-0.876,1.894
-2.25,4.85,16.01,115,-0.862,1.859
-2.24,4.85,16.06,115,-0.853,1.848
-2.26,4.87,15.96,115,-0.872,1.879
-2.26,4.91,16.01,115,-0.866,1.882
-2.26,4.92,16.01,115,-0.866,1.886
-2.01,3.63,14.37,115,-0.965,1.742
-2.03,3.65,14.31,115,-0.982,1.766
-2.04,3.67,14.43,115,-0.971,1.747
-2.06,3.67,14.43,115,-0.98,1.747
-2.06,3.7,14.37,115,-0.989,1.776
-2.06,3.67,14.31,115,-0.997,1.776
-2.06,3.75,14.25,115,-1.005,1.83
-2.07,3.75,14.13,115,-1.027,1.861
-2.04,3.7,14.19,115,-1.004,1.821
-2.04,3.65,14.13,115,-1.013,1.812
-2.03,3.65,14.13,115,-1.008,1.812
-2.03,3.65,14.25,115,-0.991,1.781
-2.03,3.64,14.31,115,-0.982,1.761
-2.02,3.62,14.19,115,-0.994,1.782
-2.01,3.62,14.13,115,-0.998,1.797
-2.01,3.6,14.19,115,-0.989,1.772
-2,3.6,14.25,115,-0.976,1.757
-2,3.6,14.25,115,-0.976,1.757
-1.98,3.6,14.13,115,-0.983,1.787
-1.98,3.55,14.25,115,-0.966,1.732
-2.49,4.33,15.96,119.9,-0.96,1.67
-2.48,4.33,15.96,119.9,-0.957,1.67
-2.45,4.3,16.12,119.9,-0.926,1.626
-2.45,4.29,15.91,119.9,-0.951,1.665
-2.45,4.28,16.01,119.9,-0.939,1.641
-2.44,4.28,16.12,119.9,-0.923,1.618
-2.44,4.25,16.17,119.9,-0.917,1.597
-2.44,4.27,16.22,119.9,-0.911,1.595
-2.43,4.25,16.22,119.9,-0.908,1.587
-2.44,4.25,16.17,119.9,-0.917,1.597
-2.43,4.27,16.01,119.9,-0.931,1.637
-2.43,4.22,16.06,119.9,-0.926,1.608
-2.43,4.26,16.12,119.9,-0.919,1.611
-2.45,4.26,16.06,119.9,-0.933,1.623
-2.45,4.26,16.01,119.9,-0.939,1.633
-2.43,4.23,16.12,119.9,-0.919,1.599
-2.41,4.2,16.17,119.9,-0.906,1.578
-2.4,4.2,16.06,119.9,-0.914,1.6
-2.4,4.19,16.12,119.9,-0.907,1.584
-2.41,4.2,16.12,119.9,-0.911,1.588
-2.11,3.1,14.01,119.9,-1.065,1.565
-2.11,3.1,14.13,119.9,-1.047,1.539
-2.1,3.1,14.07,119.9,-1.051,1.552
-2.1,3.04,14.07,119.9,-1.051,1.522
-2.04,2.98,14.13,119.9,-1.013,1.479
-2.05,3.06,14.19,119.9,-1.009,1.506
-2.11,3.06,14.07,119.9,-1.056,1.532
-2.11,3.09,14.13,119.9,-1.047,1.534
-2.14,3.15,14.07,119.9,-1.071,1.577
-2.13,3.14,14.07,119.9,-1.066,1.572
-2.14,3.14,14.13,119.9,-1.062,1.558
-2.14,3.13,14.13,119.9,-1.062,1.554
-2.14,3.13,14.13,119.9,-1.062,1.554
-2.12,3.08,14.25,119.9,-1.035,1.503
-2.09,3.08,14.25,119.9,-1.02,1.503
-2.09,3.08,14.13,119.9,-1.037,1.529
-2.09,3.09,14.31,119.9,-1.011,1.495
-2.09,3.06,14.25,119.9,-1.02,1.493
-2.07,3.06,14.19,119.9,-1.019,1.506
-2.07,3.03,14.13,119.9,-1.027,1.504
-2.15,2.59,14.25,125,-1.049,1.264
-2.15,2.6,14.25,125,-1.049,1.269
-2.14,2.59,14.19,125,-1.053,1.275
-2.13,2.59,14.19,125,-1.048,1.275
-2.13,2.59,14.13,125,-1.057,1.285
-2.13,2.56,14.13,125,-1.057,1.271
-2.1,2.55,14.13,125,-1.042,1.266
-2.13,2.55,14.07,125,-1.066,1.276
-2.14,2.61,14.07,125,-1.071,1.306
-2.14,2.57,14.19,125,-1.053,1.265
-2.12,2.57,14.19,125,-1.043,1.265
-2.1,2.57,14.25,125,-1.025,1.254
-2.09,2.53,14.25,125,-1.02,1.235
-2.09,2.54,14.25,125,-1.02,1.24
-2.13,2.6,14.19,125,-1.048,1.28
-2.13,2.6,14.07,125,-1.066,1.301
-2.14,2.57,14.13,125,-1.062,1.276
-2.14,2.58,14.07,125,-1.071,1.291
-2.14,2.57,14.13,125,-1.062,1.276
-2.11,2.57,14.07,125,-1.056,1.286
-2.59,3.74,16.01,125.1,-0.993,1.434
-2.59,3.74,15.96,125.1,-0.999,1.443
-2.59,3.68,16.17,125.1,-0.973,1.383
-2.58,3.72,16.12,125.1,-0.976,1.407
-2.63,3.72,16.01,125.1,-1.008,1.426
-2.67,3.79,16.06,125.1,-1.017,1.444
-2.67,3.83,16.12,125.1,-1.01,1.448
-2.66,3.78,16.12,125.1,-1.006,1.429
-2.6,3.78,16.22,125.1,-0.971,1.412
-2.58,3.71,16.12,125.1,-0.976,1.403
-2.58,3.69,16.01,125.1,-0.989,1.414
-2.55,3.66,16.12,125.1,-0.964,1.384
-2.56,3.66,16.17,125.1,-0.962,1.375
-2.52,3.63,16.17,125.1,-0.947,1.364
-2.52,3.61,16.17,125.1,-0.947,1.357
-2.54,3.65,16.06,125.1,-0.968,1.39
-2.56,3.65,16.06,125.1,-0.975,1.39
-2.56,3.67,16.12,125.1,-0.968,1.388
-2.56,3.67,16.17,125.1,-0.962,1.379
-2.56,3.66,16.22,125.1,-0.956,1.367
-2.19,2.21,14.07,129.8,-1.096,1.106
-2.18,2.22,14.01,129.8,-1.101,1.121
-2.21,2.24,14.01,129.8,-1.116,1.131
-2.19,2.24,14.07,129.8,-1.096,1.121
-2.19,2.22,14.01,129.8,-1.106,1.121
-2.19,2.21,14.01,129.8,-1.106,1.116
-2.18,2.21,14.07,129.8,-1.091,1.106
-2.19,2.21,14.07,129.8,-1.096,1.106
-2.19,2.23,14.07,129.8,-1.096,1.116
-2.21,2.24,14.07,129.8,-1.106,1.121
-2.18,2.19,14.01,129.8,-1.101,1.106
-2.15,2.19,14.01,129.8,-1.085,1.106
-2.15,2.22,14.01,129.8,-1.085,1.121
-2.2,2.23,13.95,129.8,-1.12,1.136
-2.19,2.23,14.01,129.8,-1.106,1.126
-2.19,2.23,14.07,129.8,-1.096,1.116
-2.19,2.21,14.07,129.8,-1.096,1.106
-2.17,2.19,14.01,129.8,-1.096,1.106
-2.15,2.18,14.19,129.8,-1.058,1.073
-2.16,2.18,14.13,129.8,-1.072,1.082
-2.56,3.04,15.8,130.1,-1.008,1.197
-2.55,3.02,15.91,130.1,-0.99,1.172
-2.52,3,15.91,130.1,-0.978,1.165
-2.5,3,15.85,130.1,-0.978,1.173
-2.5,2.97,15.85,130.1,-0.978,1.162
-2.51,3,15.74,130.1,-0.995,1.19
-2.52,2.99,15.85,130.1,-0.986,1.169
-2.49,2.99,15.96,130.1,-0.96,1.153
-2.49,2.97,15.96,130.1,-0.96,1.146
-2.49,2.96,15.91,130.1,-0.967,1.149
-2.47,2.94,15.8,130.1,-0.972,1.157
-2.48,2.94,15.91,130.1,-0.963,1.141
-2.48,2.99,15.85,130.1,-0.97,1.169
-2.53,3.04,15.85,130.1,-0.99,1.189
-2.56,3.06,15.85,130.1,-1.001,1.197
-2.56,3.06,15.85,130.1,-1.001,1.197
-2.56,3.07,15.74,130.1,-1.015,1.218
-2.59,3.08,15.74,130.1,-1.027,1.222
-2.58,3.08,15.85,130.1,-1.009,1.205
-2.58,3.07,15.85,130.1,-1.009,1.201
-1.95,1.82,14.37,135.1,-0.936,0.873
-2.07,1.85,14.31,135.1,-1.002,0.895
-2.15,1.85,14.31,135.1,-1.04,0.895
-2.21,1.88,14.25,135.1,-1.078,0.917
-2.21,1.89,14.13,135.1,-1.097,0.938
-2.22,1.88,14.13,135.1,-1.102,0.933
-2.24,1.88,14.25,135.1,-1.093,0.917
-2.26,1.9,14.31,135.1,-1.094,0.919
-2.26,1.9,14.37,135.1,-1.085,0.912
-2.28,1.92,14.19,135.1,-1.122,0.945
-2.27,1.92,14.13,135.1,-1.127,0.953
-2.26,1.9,14.13,135.1,-1.122,0.943
-2.26,1.9,14.25,135.1,-1.103,0.927
-2.27,1.89,14.19,135.1,-1.117,0.93
-2.27,1.89,14.19,135.1,-1.117,0.93
-2.25,1.89,14.13,135.1,-1.117,0.938
-2.25,1.88,14.13,135.1,-1.117,0.933
-2.25,1.87,14.19,135.1,-1.107,0.92
-2.24,1.87,14.19,135.1,-1.102,0.92
-2.23,1.88,14.31,135.1,-1.079,0.91
-2.66,2.76,16.01,135.7,-1.02,1.058
-2.66,2.69,16.01,135.7,-1.02,1.031
-2.67,2.66,16.06,135.7,-1.017,1.013
-2.69,2.65,16.12,135.7,-1.017,1.002
-2.69,2.65,16.17,135.7,-1.011,0.996
-2.69,2.63,16.12,135.7,-1.017,0.994
-2.67,2.61,16.17,135.7,-1.003,0.981
-2.69,2.62,16.38,135.7,-0.985,0.959
-2.68,2.62,16.27,135.7,-0.995,0.972
-2.68,2.62,16.22,135.7,-1.001,0.978
-2.66,2.59,16.06,135.7,-1.013,0.987
-2.67,2.62,16.17,135.7,-1.003,0.985
-2.69,2.62,16.22,135.7,-1.005,0.978
-2.69,2.64,16.22,135.7,-1.005,0.986
-2.71,2.63,16.22,135.7,-1.012,0.982
-2.7,2.64,16.12,135.7,-1.021,0.998
-2.7,2.64,16.06,135.7,-1.029,1.006
-2.7,2.63,15.96,135.7,-1.041,1.014
-2.68,2.61,16.01,135.7,-1.027,1
-2.67,2.61,16.12,135.7,-1.01,0.987
-2.27,1.58,14.19,139.9,-1.117,0.778
-2.29,1.58,14.25,139.9,-1.118,0.771
-2.29,1.58,14.07,139.9,-1.146,0.791
-2.29,1.57,14.01,139.9,-1.156,0.793
-2.29,1.58,14.31,139.9,-1.108,0.765
-2.3,1.58,14.49,139.9,-1.086,0.746
-2.29,1.58,14.55,139.9,-1.072,0.74
-2.29,1.57,14.43,139.9,-1.09,0.747
-2.29,1.57,14.31,139.9,-1.108,0.76
